,index,Turn,DieRoll,PositionStart,PostionEnd,Game
27648,2,3,5,3,8,854
27649,3,4,2,8,10,854
27650,4,5,1,10,11,854
27651,5,6,2,11,13,854
27652,6,7,2,13,15,854
27653,7,8,5,15,20,854
27654,8,9,6,20,26,854
27655,9,10,3,26,29,854
27656,10,11,3,29,32,854
27657,11,12,5,32,37,854
27658,12,13,2,37,39,854
27659,13,14,1,39,40,854
27660,14,15,4,40,44,854
27661,15,16,3,44,26,854
27662,16,17,2,26,84,854
27663,17,18,5,84,89,854
27664,18,19,5,89,94,854
27665,19,20,5,94,99,854
27666,20,21,4,99,99,854
27667,21,22,3,99,99,854
27668,22,23,6,99,99,854
27669,23,24,1,99,100,854
27670,0,1,5,1,6,855
27671,1,2,2,6,8,855
27672,2,3,5,8,13,855
27673,3,4,3,13,6,855
27674,4,5,4,6,10,855
27675,5,6,5,10,15,855
27676,6,7,5,15,20,855
27677,7,8,2,20,22,855
27678,8,9,3,22,25,855
27679,9,10,5,25,30,855
27680,10,11,3,30,33,855
27681,11,12,1,33,34,855
27682,12,13,6,34,40,855
27683,13,14,1,40,41,855
27684,14,15,6,41,26,855
27685,15,16,1,26,27,855
27686,16,17,2,27,29,855
27687,17,18,4,29,33,855
27688,18,19,2,33,35,855
27689,19,20,4,35,39,855
27690,20,21,2,39,41,855
27691,21,22,6,41,26,855
27692,22,23,3,26,29,855
27693,23,24,6,29,35,855
27694,24,25,5,35,40,855
27695,25,26,2,40,42,855
27696,26,27,5,42,26,855
27697,27,28,6,26,32,855
27698,28,29,2,32,34,855
27699,29,30,2,34,44,855
27700,30,31,6,44,50,855
27701,31,32,3,50,53,855
27702,32,33,3,53,53,855
27703,33,34,5,53,58,855
27704,34,35,3,58,61,855
27705,35,36,6,61,67,855
27706,36,37,3,67,70,855
27707,37,38,4,70,74,855
27708,38,39,3,74,77,855
27709,39,40,4,77,81,855
27710,40,41,2,81,83,855
27711,41,42,2,83,85,855
27712,42,43,4,85,89,855
27713,43,44,6,89,75,855
27714,44,45,3,75,78,855
27715,45,46,4,78,82,855
27716,46,47,1,82,83,855
27717,47,48,1,83,84,855
27718,48,49,2,84,86,855
27719,49,50,4,86,90,855
27720,50,51,1,90,91,855
27721,51,52,1,91,92,855
27722,52,53,1,92,73,855
27723,53,54,4,73,77,855
27724,54,55,4,77,81,855
27725,55,56,6,81,87,855
27726,56,57,4,87,91,855
27727,57,58,3,91,94,855
27728,58,59,1,94,75,855
27729,59,60,5,75,100,855
27730,0,1,5,1,6,856
27731,1,2,5,6,11,856
27732,2,3,4,11,15,856
27733,3,4,2,15,17,856
27734,4,5,3,17,20,856
27735,5,6,5,20,25,856
27736,6,7,2,25,27,856
27737,7,8,5,27,32,856
27738,8,9,2,32,34,856
27739,9,10,5,34,39,856
27740,10,11,3,39,42,856
27741,11,12,4,42,46,856
27742,12,13,3,46,11,856
27743,13,14,2,11,13,856
27744,14,15,2,13,15,856
27745,15,16,1,15,6,856
27746,16,17,3,6,31,856
27747,17,18,1,31,32,856
27748,18,19,6,32,38,856
27749,19,20,5,38,43,856
27750,20,21,3,43,46,856
27751,21,22,5,46,67,856
27752,22,23,2,67,69,856
27753,23,24,6,69,75,856
27754,24,25,3,75,78,856
27755,25,26,3,78,81,856
27756,26,27,5,81,86,856
27757,27,28,3,86,89,856
27758,28,29,4,89,73,856
27759,29,30,3,73,76,856
27760,30,31,6,76,82,856
27761,31,32,2,82,84,856
27762,32,33,4,84,88,856
27763,33,34,3,88,91,856
27764,34,35,6,91,97,856
27765,35,36,2,97,99,856
27766,36,37,6,99,99,856
27767,37,38,6,99,99,856
27768,38,39,1,99,100,856
27769,0,1,6,1,7,857
27770,1,2,5,7,12,857
27771,2,3,2,12,14,857
27772,3,4,2,14,6,857
27773,4,5,3,6,31,857
27774,5,6,5,31,44,857
27775,6,7,6,44,50,857
27776,7,8,6,50,53,857
27777,8,9,3,53,53,857
27778,9,10,1,53,54,857
27779,10,11,5,54,59,857
27780,11,12,1,59,60,857
27781,12,13,2,60,19,857
27782,13,14,6,19,25,857
27783,14,15,3,25,84,857
27784,15,16,6,84,90,857
27785,16,17,4,90,94,857
27786,17,18,1,94,75,857
27787,18,19,4,75,79,857
27788,19,20,3,79,82,857
27789,20,21,2,82,84,857
27790,21,22,5,84,89,857
27791,22,23,3,89,92,857
27792,23,24,6,92,78,857
27793,24,25,5,78,83,857
27794,25,26,6,83,89,857
27795,26,27,2,89,91,857
27796,27,28,6,91,97,857
27797,28,29,3,97,100,857
27798,0,1,2,1,3,858
27799,1,2,6,3,31,858
27800,2,3,1,31,32,858
27801,3,4,2,32,34,858
27802,4,5,3,34,37,858
27803,5,6,1,37,38,858
27804,6,7,4,38,42,858
27805,7,8,5,42,26,858
27806,8,9,4,26,30,858
27807,9,10,3,30,33,858
27808,10,11,4,33,37,858
27809,11,12,5,37,42,858
27810,12,13,2,42,44,858
27811,13,14,3,44,26,858
27812,14,15,5,26,31,858
27813,15,16,5,31,44,858
27814,16,17,1,44,45,858
27815,17,18,4,45,11,858
27816,18,19,6,11,17,858
27817,19,20,5,17,22,858
27818,20,21,3,22,25,858
27819,21,22,3,25,84,858
27820,22,23,3,84,87,858
27821,23,24,3,87,90,858
27822,24,25,5,90,75,858
27823,25,26,4,75,79,858
27824,26,27,1,79,100,858
27825,0,1,1,1,2,859
27826,1,2,5,2,7,859
27827,2,3,3,7,10,859
27828,3,4,3,10,13,859
27829,4,5,1,13,14,859
27830,5,6,5,14,19,859
27831,6,7,6,19,25,859
27832,7,8,3,25,84,859
27833,8,9,3,84,87,859
27834,9,10,6,87,73,859
27835,10,11,5,73,78,859
27836,11,12,6,78,84,859
27837,12,13,3,84,87,859
27838,13,14,1,87,88,859
27839,14,15,4,88,92,859
27840,15,16,5,92,97,859
27841,16,17,4,97,97,859
27842,17,18,5,97,97,859
27843,18,19,4,97,97,859
27844,19,20,4,97,97,859
27845,20,21,6,97,97,859
27846,21,22,6,97,97,859
27847,22,23,3,97,100,859
27848,0,1,1,1,2,860
27849,1,2,2,2,14,860
27850,2,3,3,14,17,860
27851,3,4,2,17,19,860
27852,4,5,4,19,23,860
27853,5,6,2,23,25,860
27854,6,7,5,25,30,860
27855,7,8,1,30,31,860
27856,8,9,6,31,37,860
27857,9,10,6,37,43,860
27858,10,11,3,43,46,860
27859,11,12,6,46,52,860
27860,12,13,1,52,53,860
27861,13,14,3,53,53,860
27862,14,15,1,53,54,860
27863,15,16,2,54,53,860
27864,16,17,6,53,59,860
27865,17,18,5,59,60,860
27866,18,19,2,60,19,860
27867,19,20,6,19,25,860
27868,20,21,6,25,31,860
27869,21,22,4,31,35,860
27870,22,23,2,35,37,860
27871,23,24,1,37,38,860
27872,24,25,2,38,40,860
27873,25,26,5,40,45,860
27874,26,27,6,45,67,860
27875,27,28,1,67,68,860
27876,28,29,4,68,72,860
27877,29,30,3,72,75,860
27878,30,31,4,75,79,860
27879,31,32,2,79,81,860
27880,32,33,5,81,86,860
27881,33,34,1,86,87,860
27882,34,35,4,87,91,860
27883,35,36,1,91,92,860
27884,36,37,1,92,73,860
27885,37,38,1,73,74,860
27886,38,39,3,74,77,860
27887,39,40,6,77,83,860
27888,40,41,6,83,89,860
27889,41,42,3,89,92,860
27890,42,43,3,92,75,860
27891,43,44,4,75,79,860
27892,44,45,6,79,85,860
27893,45,46,1,85,86,860
27894,46,47,5,86,91,860
27895,47,48,6,91,97,860
27896,48,49,2,97,99,860
27897,49,50,6,99,99,860
27898,50,51,1,99,100,860
27899,0,1,3,1,14,861
27900,1,2,3,14,17,861
27901,2,3,1,17,18,861
27902,3,4,5,18,23,861
27903,4,5,4,23,27,861
27904,5,6,4,27,31,861
27905,6,7,4,31,35,861
27906,7,8,2,35,37,861
27907,8,9,2,37,39,861
27908,9,10,4,39,43,861
27909,10,11,3,43,46,861
27910,11,12,3,46,11,861
27911,12,13,2,11,13,861
27912,13,14,6,13,19,861
27913,14,15,5,19,24,861
27914,15,16,4,24,84,861
27915,16,17,1,84,85,861
27916,17,18,4,85,89,861
27917,18,19,3,89,92,861
27918,19,20,6,92,78,861
27919,20,21,2,78,100,861
27920,0,1,6,1,7,862
27921,1,2,1,7,8,862
27922,2,3,4,8,12,862
27923,3,4,2,12,14,862
27924,4,5,6,14,20,862
27925,5,6,6,20,26,862
27926,6,7,3,26,29,862
27927,7,8,5,29,34,862
27928,8,9,5,34,39,862
27929,9,10,6,39,45,862
27930,10,11,4,45,11,862
27931,11,12,5,11,6,862
27932,12,13,5,6,11,862
27933,13,14,6,11,17,862
27934,14,15,4,17,42,862
27935,15,16,2,42,44,862
27936,16,17,4,44,48,862
27937,17,18,2,48,50,862
27938,18,19,2,50,52,862
27939,19,20,5,52,57,862
27940,20,21,5,57,19,862
27941,21,22,4,19,23,862
27942,22,23,3,23,26,862
27943,23,24,5,26,31,862
27944,24,25,1,31,32,862
27945,25,26,3,32,35,862
27946,26,27,6,35,41,862
27947,27,28,6,41,26,862
27948,28,29,5,26,31,862
27949,29,30,2,31,33,862
27950,30,31,2,33,35,862
27951,31,32,2,35,37,862
27952,32,33,2,37,39,862
27953,33,34,6,39,45,862
27954,34,35,5,45,50,862
27955,35,36,2,50,52,862
27956,36,37,3,52,55,862
27957,37,38,1,55,53,862
27958,38,39,4,53,57,862
27959,39,40,2,57,59,862
27960,40,41,1,59,60,862
27961,41,42,4,60,60,862
27962,42,43,2,60,19,862
27963,43,44,3,19,22,862
27964,44,45,6,22,84,862
27965,45,46,4,84,88,862
27966,46,47,3,88,91,862
27967,47,48,5,91,96,862
27968,48,49,4,96,100,862
27969,0,1,2,1,3,863
27970,1,2,4,3,7,863
27971,2,3,6,7,13,863
27972,3,4,3,13,6,863
27973,4,5,3,6,31,863
27974,5,6,6,31,37,863
27975,6,7,4,37,41,863
27976,7,8,2,41,43,863
27977,8,9,6,43,11,863
27978,9,10,1,11,12,863
27979,10,11,2,12,14,863
27980,11,12,6,14,20,863
27981,12,13,3,20,23,863
27982,13,14,6,23,29,863
27983,14,15,2,29,31,863
27984,15,16,6,31,37,863
27985,16,17,4,37,41,863
27986,17,18,4,41,45,863
27987,18,19,5,45,50,863
27988,19,20,2,50,52,863
27989,20,21,2,52,54,863
27990,21,22,2,54,53,863
27991,22,23,2,53,55,863
27992,23,24,5,55,60,863
27993,24,25,1,60,61,863
27994,25,26,4,61,65,863
27995,26,27,6,65,91,863
27996,27,28,5,91,96,863
27997,28,29,2,96,78,863
27998,29,30,1,78,79,863
27999,30,31,3,79,82,863
28000,31,32,6,82,88,863
28001,32,33,1,88,89,863
28002,33,34,2,89,91,863
28003,34,35,3,91,94,863
28004,35,36,6,94,100,863
28005,0,1,5,1,6,864
28006,1,2,3,6,31,864
28007,2,3,5,31,44,864
28008,3,4,5,44,11,864
28009,4,5,4,11,15,864
28010,5,6,1,15,6,864
28011,6,7,2,6,8,864
28012,7,8,4,8,12,864
28013,8,9,3,12,15,864
28014,9,10,1,15,6,864
28015,10,11,1,6,7,864
28016,11,12,4,7,11,864
28017,12,13,3,11,14,864
28018,13,14,2,14,6,864
28019,14,15,4,6,10,864
28020,15,16,1,10,11,864
28021,16,17,1,11,12,864
28022,17,18,3,12,15,864
28023,18,19,3,15,18,864
28024,19,20,5,18,23,864
28025,20,21,5,23,84,864
28026,21,22,4,84,88,864
28027,22,23,4,88,92,864
28028,23,24,3,92,75,864
28029,24,25,5,75,100,864
28030,0,1,4,1,5,865
28031,1,2,1,5,6,865
28032,2,3,5,6,11,865
28033,3,4,6,11,17,865
28034,4,5,1,17,18,865
28035,5,6,3,18,42,865
28036,6,7,5,42,26,865
28037,7,8,2,26,84,865
28038,8,9,2,84,86,865
28039,9,10,2,86,88,865
28040,10,11,2,88,90,865
28041,11,12,2,90,92,865
28042,12,13,5,92,97,865
28043,13,14,2,97,99,865
28044,14,15,2,99,99,865
28045,15,16,1,99,100,865
28046,0,1,2,1,3,866
28047,1,2,2,3,5,866
28048,2,3,2,5,7,866
28049,3,4,6,7,13,866
28050,4,5,3,13,6,866
28051,5,6,6,6,12,866
28052,6,7,1,12,13,866
28053,7,8,1,13,14,866
28054,8,9,3,14,17,866
28055,9,10,2,17,19,866
28056,10,11,3,19,22,866
28057,11,12,6,22,84,866
28058,12,13,3,84,87,866
28059,13,14,4,87,91,866
28060,14,15,3,91,94,866
28061,15,16,1,94,75,866
28062,16,17,5,75,100,866
28063,0,1,1,1,2,867
28064,1,2,6,2,8,867
28065,2,3,5,8,13,867
28066,3,4,1,13,14,867
28067,4,5,3,14,17,867
28068,5,6,4,17,42,867
28069,6,7,1,42,43,867
28070,7,8,2,43,45,867
28071,8,9,3,45,48,867
28072,9,10,4,48,52,867
28073,10,11,6,52,58,867
28074,11,12,1,58,59,867
28075,12,13,3,59,19,867
28076,13,14,6,19,25,867
28077,14,15,3,25,84,867
28078,15,16,3,84,87,867
28079,16,17,1,87,88,867
28080,17,18,6,88,94,867
28081,18,19,2,94,96,867
28082,19,20,6,96,96,867
28083,20,21,1,96,97,867
28084,21,22,2,97,99,867
28085,22,23,5,99,99,867
28086,23,24,2,99,99,867
28087,24,25,4,99,99,867
28088,25,26,3,99,99,867
28089,26,27,6,99,99,867
28090,27,28,5,99,99,867
28091,28,29,3,99,99,867
28092,29,30,1,99,100,867
28093,0,1,4,1,5,868
28094,1,2,5,5,10,868
28095,2,3,5,10,15,868
28096,3,4,6,15,42,868
28097,4,5,4,42,46,868
28098,5,6,2,46,48,868
28099,6,7,3,48,67,868
28100,7,8,2,67,69,868
28101,8,9,1,69,70,868
28102,9,10,2,70,72,868
28103,10,11,5,72,77,868
28104,11,12,2,77,79,868
28105,12,13,3,79,82,868
28106,13,14,3,82,85,868
28107,14,15,2,85,87,868
28108,15,16,4,87,91,868
28109,16,17,5,91,96,868
28110,17,18,1,96,97,868
28111,18,19,5,97,97,868
28112,19,20,2,97,99,868
28113,20,21,1,99,100,868
28114,0,1,1,1,2,869
28115,1,2,1,2,3,869
28116,2,3,6,3,31,869
28117,3,4,2,31,33,869
28118,4,5,1,33,34,869
28119,5,6,4,34,38,869
28120,6,7,3,38,41,869
28121,7,8,2,41,43,869
28122,8,9,6,43,11,869
28123,9,10,5,11,6,869
28124,10,11,1,6,7,869
28125,11,12,3,7,10,869
28126,12,13,4,10,14,869
28127,13,14,1,14,15,869
28128,14,15,6,15,42,869
28129,15,16,4,42,46,869
28130,16,17,2,46,48,869
28131,17,18,5,48,53,869
28132,18,19,1,53,54,869
28133,19,20,6,54,60,869
28134,20,21,6,60,66,869
28135,21,22,1,66,67,869
28136,22,23,5,67,72,869
28137,23,24,1,72,73,869
28138,24,25,2,73,75,869
28139,25,26,5,75,100,869
28140,0,1,5,1,6,870
28141,1,2,6,6,12,870
28142,2,3,6,12,18,870
28143,3,4,1,18,19,870
28144,4,5,3,19,22,870
28145,5,6,2,22,24,870
28146,6,7,1,24,25,870
28147,7,8,6,25,31,870
28148,8,9,5,31,44,870
28149,9,10,6,44,50,870
28150,10,11,5,50,55,870
28151,11,12,3,55,58,870
28152,12,13,2,58,60,870
28153,13,14,3,60,63,870
28154,14,15,5,63,68,870
28155,15,16,5,68,73,870
28156,16,17,5,73,78,870
28157,17,18,6,78,84,870
28158,18,19,5,84,89,870
28159,19,20,1,89,90,870
28160,20,21,5,90,75,870
28161,21,22,2,75,77,870
28162,22,23,4,77,81,870
28163,23,24,3,81,84,870
28164,24,25,4,84,88,870
28165,25,26,6,88,94,870
28166,26,27,1,94,75,870
28167,27,28,2,75,77,870
28168,28,29,6,77,83,870
28169,29,30,1,83,84,870
28170,30,31,4,84,88,870
28171,31,32,4,88,92,870
28172,32,33,1,92,73,870
28173,33,34,1,73,74,870
28174,34,35,1,74,75,870
28175,35,36,5,75,100,870
28176,0,1,1,1,2,871
28177,1,2,2,2,14,871
28178,2,3,3,14,17,871
28179,3,4,4,17,42,871
28180,4,5,3,42,45,871
28181,5,6,2,45,26,871
28182,6,7,6,26,32,871
28183,7,8,4,32,44,871
28184,8,9,4,44,48,871
28185,9,10,2,48,50,871
28186,10,11,2,50,52,871
28187,11,12,3,52,55,871
28188,12,13,3,55,58,871
28189,13,14,4,58,19,871
28190,14,15,4,19,23,871
28191,15,16,2,23,25,871
28192,16,17,2,25,27,871
28193,17,18,5,27,32,871
28194,18,19,3,32,35,871
28195,19,20,2,35,37,871
28196,20,21,2,37,39,871
28197,21,22,1,39,40,871
28198,22,23,2,40,42,871
28199,23,24,4,42,46,871
28200,24,25,4,46,50,871
28201,25,26,1,50,67,871
28202,26,27,2,67,69,871
28203,27,28,2,69,91,871
28204,28,29,1,91,92,871
28205,29,30,4,92,96,871
28206,30,31,2,96,78,871
28207,31,32,2,78,100,871
28208,0,1,4,1,5,872
28209,1,2,5,5,10,872
28210,2,3,5,10,15,872
28211,3,4,1,15,6,872
28212,4,5,4,6,10,872
28213,5,6,3,10,13,872
28214,6,7,3,13,6,872
28215,7,8,6,6,12,872
28216,8,9,3,12,15,872
28217,9,10,5,15,20,872
28218,10,11,5,20,25,872
28219,11,12,3,25,84,872
28220,12,13,1,84,85,872
28221,13,14,4,85,89,872
28222,14,15,5,89,94,872
28223,15,16,4,94,78,872
28224,16,17,2,78,100,872
28225,0,1,5,1,6,873
28226,1,2,3,6,31,873
28227,2,3,3,31,34,873
28228,3,4,3,34,37,873
28229,4,5,3,37,40,873
28230,5,6,2,40,42,873
28231,6,7,5,42,26,873
28232,7,8,5,26,31,873
28233,8,9,4,31,35,873
28234,9,10,6,35,41,873
28235,10,11,3,41,44,873
28236,11,12,4,44,48,873
28237,12,13,3,48,67,873
28238,13,14,4,67,91,873
28239,14,15,2,91,73,873
28240,15,16,1,73,74,873
28241,16,17,1,74,75,873
28242,17,18,4,75,79,873
28243,18,19,6,79,85,873
28244,19,20,3,85,88,873
28245,20,21,1,88,89,873
28246,21,22,2,89,91,873
28247,22,23,3,91,94,873
28248,23,24,6,94,100,873
28249,0,1,2,1,3,874
28250,1,2,5,3,8,874
28251,2,3,1,8,31,874
28252,3,4,5,31,44,874
28253,4,5,5,44,11,874
28254,5,6,1,11,12,874
28255,6,7,3,12,15,874
28256,7,8,5,15,20,874
28257,8,9,2,20,22,874
28258,9,10,1,22,23,874
28259,10,11,3,23,26,874
28260,11,12,1,26,27,874
28261,12,13,6,27,33,874
28262,13,14,6,33,39,874
28263,14,15,5,39,44,874
28264,15,16,6,44,50,874
28265,16,17,2,50,52,874
28266,17,18,6,52,58,874
28267,18,19,6,58,60,874
28268,19,20,1,60,61,874
28269,20,21,1,61,19,874
28270,21,22,4,19,23,874
28271,22,23,5,23,84,874
28272,23,24,5,84,89,874
28273,24,25,1,89,90,874
28274,25,26,6,90,96,874
28275,26,27,2,96,78,874
28276,27,28,2,78,100,874
28277,0,1,5,1,6,875
28278,1,2,1,6,7,875
28279,2,3,5,7,12,875
28280,3,4,4,12,6,875
28281,4,5,3,6,31,875
28282,5,6,2,31,33,875
28283,6,7,1,33,34,875
28284,7,8,2,34,44,875
28285,8,9,6,44,50,875
28286,9,10,1,50,67,875
28287,10,11,4,67,91,875
28288,11,12,6,91,97,875
28289,12,13,6,97,97,875
28290,13,14,5,97,97,875
28291,14,15,6,97,97,875
28292,15,16,5,97,97,875
28293,16,17,2,97,99,875
28294,17,18,2,99,99,875
28295,18,19,4,99,99,875
28296,19,20,3,99,99,875
28297,20,21,2,99,99,875
28298,21,22,5,99,99,875
28299,22,23,4,99,99,875
28300,23,24,6,99,99,875
28301,24,25,1,99,100,875
28302,0,1,1,1,2,876
28303,1,2,5,2,7,876
28304,2,3,1,7,8,876
28305,3,4,6,8,14,876
28306,4,5,3,14,17,876
28307,5,6,1,17,18,876
28308,6,7,1,18,19,876
28309,7,8,5,19,24,876
28310,8,9,3,24,27,876
28311,9,10,3,27,30,876
28312,10,11,4,30,34,876
28313,11,12,2,34,44,876
28314,12,13,4,44,48,876
28315,13,14,2,48,50,876
28316,14,15,4,50,54,876
28317,15,16,4,54,58,876
28318,16,17,3,58,61,876
28319,17,18,5,61,66,876
28320,18,19,5,66,91,876
28321,19,20,4,91,75,876
28322,20,21,6,75,81,876
28323,21,22,4,81,85,876
28324,22,23,4,85,89,876
28325,23,24,2,89,91,876
28326,24,25,1,91,92,876
28327,25,26,3,92,75,876
28328,26,27,4,75,79,876
28329,27,28,4,79,83,876
28330,28,29,2,83,85,876
28331,29,30,6,85,91,876
28332,30,31,1,91,92,876
28333,31,32,2,92,94,876
28334,32,33,4,94,78,876
28335,33,34,6,78,84,876
28336,34,35,5,84,89,876
28337,35,36,2,89,91,876
28338,36,37,5,91,96,876
28339,37,38,1,96,97,876
28340,38,39,4,97,97,876
28341,39,40,6,97,97,876
28342,40,41,4,97,97,876
28343,41,42,2,97,99,876
28344,42,43,6,99,99,876
28345,43,44,6,99,99,876
28346,44,45,4,99,99,876
28347,45,46,1,99,100,876
28348,0,1,3,1,14,877
28349,1,2,6,14,20,877
28350,2,3,2,20,22,877
28351,3,4,2,22,24,877
28352,4,5,3,24,27,877
28353,5,6,1,27,84,877
28354,6,7,6,84,90,877
28355,7,8,5,90,75,877
28356,8,9,2,75,77,877
28357,9,10,1,77,78,877
28358,10,11,1,78,79,877
28359,11,12,6,79,85,877
28360,12,13,4,85,89,877
28361,13,14,2,89,91,877
28362,14,15,1,91,92,877
28363,15,16,2,92,94,877
28364,16,17,5,94,99,877
28365,17,18,6,99,99,877
28366,18,19,5,99,99,877
28367,19,20,1,99,100,877
28368,0,1,6,1,7,878
28369,1,2,5,7,12,878
28370,2,3,1,12,13,878
28371,3,4,4,13,17,878
28372,4,5,3,17,20,878
28373,5,6,6,20,26,878
28374,6,7,6,26,32,878
28375,7,8,1,32,33,878
28376,8,9,5,33,38,878
28377,9,10,2,38,40,878
28378,10,11,6,40,46,878
28379,11,12,2,46,48,878
28380,12,13,4,48,52,878
28381,13,14,6,52,58,878
28382,14,15,6,58,60,878
28383,15,16,2,60,19,878
28384,16,17,2,19,42,878
28385,17,18,5,42,26,878
28386,18,19,3,26,29,878
28387,19,20,5,29,34,878
28388,20,21,4,34,38,878
28389,21,22,5,38,43,878
28390,22,23,3,43,46,878
28391,23,24,4,46,50,878
28392,24,25,4,50,54,878
28393,25,26,1,54,55,878
28394,26,27,6,55,61,878
28395,27,28,1,61,19,878
28396,28,29,3,19,22,878
28397,29,30,5,22,27,878
28398,30,31,4,27,31,878
28399,31,32,2,31,33,878
28400,32,33,2,33,35,878
28401,33,34,3,35,38,878
28402,34,35,5,38,43,878
28403,35,36,2,43,45,878
28404,36,37,1,45,46,878
28405,37,38,6,46,52,878
28406,38,39,2,52,54,878
28407,39,40,3,54,57,878
28408,40,41,5,57,19,878
28409,41,42,4,19,23,878
28410,42,43,4,23,27,878
28411,43,44,1,27,84,878
28412,44,45,4,84,88,878
28413,45,46,2,88,90,878
28414,46,47,3,90,73,878
28415,47,48,5,73,78,878
28416,48,49,2,78,100,878
28417,0,1,4,1,5,879
28418,1,2,5,5,10,879
28419,2,3,3,10,13,879
28420,3,4,2,13,15,879
28421,4,5,4,15,19,879
28422,5,6,6,19,25,879
28423,6,7,1,25,26,879
28424,7,8,4,26,30,879
28425,8,9,2,30,32,879
28426,9,10,1,32,33,879
28427,10,11,3,33,44,879
28428,11,12,4,44,48,879
28429,12,13,1,48,11,879
28430,13,14,2,11,13,879
28431,14,15,1,13,14,879
28432,15,16,5,14,19,879
28433,16,17,1,19,20,879
28434,17,18,3,20,23,879
28435,18,19,5,23,84,879
28436,19,20,1,84,85,879
28437,20,21,3,85,88,879
28438,21,22,3,88,91,879
28439,22,23,2,91,73,879
28440,23,24,1,73,74,879
28441,24,25,5,74,79,879
28442,25,26,5,79,84,879
28443,26,27,5,84,89,879
28444,27,28,2,89,91,879
28445,28,29,2,91,73,879
28446,29,30,4,73,77,879
28447,30,31,2,77,79,879
28448,31,32,6,79,85,879
28449,32,33,1,85,86,879
28450,33,34,2,86,88,879
28451,34,35,5,88,73,879
28452,35,36,6,73,79,879
28453,36,37,6,79,85,879
28454,37,38,5,85,90,879
28455,38,39,6,90,96,879
28456,39,40,5,96,96,879
28457,40,41,5,96,96,879
28458,41,42,6,96,96,879
28459,42,43,4,96,100,879
28460,0,1,6,1,7,880
28461,1,2,2,7,31,880
28462,2,3,6,31,37,880
28463,3,4,4,37,41,880
28464,4,5,6,41,26,880
28465,5,6,5,26,31,880
28466,6,7,5,31,44,880
28467,7,8,2,44,46,880
28468,8,9,3,46,11,880
28469,9,10,1,11,12,880
28470,10,11,5,12,17,880
28471,11,12,2,17,19,880
28472,12,13,5,19,24,880
28473,13,14,5,24,29,880
28474,14,15,4,29,33,880
28475,15,16,4,33,37,880
28476,16,17,5,37,42,880
28477,17,18,2,42,44,880
28478,18,19,5,44,11,880
28479,19,20,5,11,6,880
28480,20,21,1,6,7,880
28481,21,22,1,7,8,880
28482,22,23,2,8,10,880
28483,23,24,2,10,12,880
28484,24,25,2,12,14,880
28485,25,26,6,14,20,880
28486,26,27,1,20,42,880
28487,27,28,5,42,26,880
28488,28,29,6,26,32,880
28489,29,30,3,32,35,880
28490,30,31,3,35,38,880
28491,31,32,3,38,41,880
28492,32,33,4,41,45,880
28493,33,34,1,45,46,880
28494,34,35,5,46,67,880
28495,35,36,1,67,68,880
28496,36,37,6,68,74,880
28497,37,38,6,74,100,880
28498,0,1,1,1,2,881
28499,1,2,4,2,6,881
28500,2,3,5,6,11,881
28501,3,4,2,11,13,881
28502,4,5,4,13,17,881
28503,5,6,3,17,20,881
28504,6,7,1,20,42,881
28505,7,8,3,42,45,881
28506,8,9,4,45,11,881
28507,9,10,2,11,13,881
28508,10,11,2,13,15,881
28509,11,12,3,15,18,881
28510,12,13,2,18,20,881
28511,13,14,4,20,24,881
28512,14,15,2,24,26,881
28513,15,16,1,26,27,881
28514,16,17,3,27,30,881
28515,17,18,5,30,35,881
28516,18,19,3,35,38,881
28517,19,20,1,38,39,881
28518,20,21,6,39,45,881
28519,21,22,4,45,11,881
28520,22,23,3,11,14,881
28521,23,24,5,14,19,881
28522,24,25,2,19,42,881
28523,25,26,5,42,26,881
28524,26,27,5,26,31,881
28525,27,28,2,31,33,881
28526,28,29,5,33,38,881
28527,29,30,2,38,40,881
28528,30,31,1,40,41,881
28529,31,32,2,41,43,881
28530,32,33,1,43,44,881
28531,33,34,6,44,50,881
28532,34,35,6,50,53,881
28533,35,36,1,53,54,881
28534,36,37,5,54,59,881
28535,37,38,3,59,19,881
28536,38,39,6,19,25,881
28537,39,40,2,25,27,881
28538,40,41,5,27,32,881
28539,41,42,2,32,34,881
28540,42,43,4,34,38,881
28541,43,44,1,38,39,881
28542,44,45,1,39,40,881
28543,45,46,6,40,46,881
28544,46,47,3,46,11,881
28545,47,48,2,11,13,881
28546,48,49,6,13,19,881
28547,49,50,1,19,20,881
28548,50,51,3,20,23,881
28549,51,52,2,23,25,881
28550,52,53,6,25,31,881
28551,53,54,3,31,34,881
28552,54,55,1,34,35,881
28553,55,56,5,35,40,881
28554,56,57,2,40,42,881
28555,57,58,2,42,44,881
28556,58,59,3,44,26,881
28557,59,60,4,26,30,881
28558,60,61,5,30,35,881
28559,61,62,2,35,37,881
28560,62,63,6,37,43,881
28561,63,64,3,43,46,881
28562,64,65,1,46,26,881
28563,65,66,4,26,30,881
28564,66,67,5,30,35,881
28565,67,68,5,35,40,881
28566,68,69,4,40,44,881
28567,69,70,2,44,46,881
28568,70,71,2,46,48,881
28569,71,72,5,48,53,881
28570,72,73,4,53,57,881
28571,73,74,1,57,58,881
28572,74,75,4,58,19,881
28573,75,76,3,19,22,881
28574,76,77,4,22,26,881
28575,77,78,4,26,30,881
28576,78,79,3,30,33,881
28577,79,80,4,33,37,881
28578,80,81,4,37,41,881
